ReturnID,SaleID,ReturnDate,Reason,RefundAmount
RET029015,SAL040189,2024-10-26,Wrong Item,701.91
RET029016,SAL178039,2022-07-13,Late Delivery,1149.23
RET029017,SAL113949,2022-09-06,Customer Changed Mind,7115.38
RET029018,SAL142144,2021-09-22,Late Delivery,4681.86
RET029019,SAL054442,2020-06-22,Defective,9388.17
RET029020,SAL099256,2024-07-05,Defective,1180.02
RET029021,SAL197146,2017-04-03,Defective,3837.81
RET029022,SAL142877,2017-04-25,Late Delivery,394.82
RET029023,SAL110916,2022-12-19,Wrong Item,240.39
RET029024,SAL010429,2019-04-29,Wrong Item,-17.48
RET029025,SAL157225,2017-04-07,Late Delivery,2671.15
RET029026,SAL161639,2019-12-18,Late Delivery,1499.94
RET029027,SAL185067,2020-06-10,Defective,758.89
RET029028,SAL082559,2022-05-10,Customer Changed Mind,414.2
RET029029,SAL099444,2020-08-12,Defective,4136.07
RET029030,SAL143005,2018-10-12,Defective,899.82
RET029031,SAL076300,2022-10-28,Customer Changed Mind,4704.7
RET029032,SAL183270,2020-09-15,Late Delivery,633.28
RET029033,SAL014945,2018-01-13,Wrong Item,3118.02
RET029034,SAL153742,2019-04-22,Wrong Item,671.52
RET029035,SAL129149,2021-08-07,Wrong Item,6405.71
RET029036,SAL103808,2019-01-14,Defective,4668.11
RET029037,SAL018015,2020-08-11,Customer Changed Mind,428.96
RET029038,SAL078237,2017-10-17,Customer Changed Mind,3088.76
RET029039,SAL153955,2019-11-30,Defective,1720.75
RET029040,SAL137485,2022-10-04,Wrong Item,4211.51
RET029041,SAL048986,2018-10-01,Late Delivery,2181.79
RET029042,SAL017231,2023-04-08,Late Delivery,2267.3
RET029043,SAL110834,2021-11-12,Late Delivery,2252.27
RET029044,SAL197832,2021-12-11,Defective,5135.47
RET029045,SAL146866,2020-12-02,Late Delivery,893.05
RET029046,SAL158121,2018-05-27,Wrong Item,3744.83
RET029047,SAL086421,2024-06-18,Wrong Item,396.4
RET029048,SAL152257,2023-02-04,Late Delivery,5144.28
RET029049,SAL130126,2020-05-08,Customer Changed Mind,2359.17
RET029050,SAL188540,2017-11-05,Late Delivery,867.35
RET029051,SAL038250,2018-08-17,Wrong Item,5931.84
RET029052,SAL054893,2017-10-06,Defective,724.25
RET029053,SAL007064,2021-12-14,Late Delivery,459.23
RET029054,SAL151256,2019-04-01,Wrong Item,1611.88
RET029055,SAL126449,2017-10-02,Late Delivery,3970.94
RET029056,SAL198967,2017-08-13,Late Delivery,1082.99
RET029057,SAL026479,2018-04-21,Late Delivery,9959.6
RET029058,SAL027528,2023-05-08,Defective,2081.15
RET029059,SAL123702,2021-03-15,Customer Changed Mind,2381.38
RET029060,SAL135319,2018-09-21,Late Delivery,5566.51
RET029061,SAL063660,2017-05-24,Wrong Item,2834.51
RET029062,SAL027022,2019-03-20,Defective,203.55
RET029063,SAL140680,2022-07-17,Late Delivery,4407.06
RET029064,SAL161996,2017-04-29,Defective,5839.34
RET029065,SAL080650,2024-07-16,Wrong Item,489.33
RET029066,SAL123209,2018-10-22,Late Delivery,488.57
RET029067,SAL199868,2024-03-31,Late Delivery,2295.86
RET029068,SAL195337,2018-07-29,Late Delivery,2746.41
RET029069,SAL038805,2018-06-05,Customer Changed Mind,490.91
RET029070,SAL034454,2021-08-25,Defective,6502.89
RET029071,SAL114944,2020-05-31,Wrong Item,9462.45
RET029072,SAL078327,2019-02-19,Late Delivery,4567.41
RET029073,SAL140796,2018-11-24,Defective,971.3
RET029074,SAL091488,2017-06-01,Late Delivery,1383.11
RET029075,SAL045086,2022-04-10,Late Delivery,7030.27
RET029076,SAL049674,2024-05-18,Wrong Item,1072.0
RET029077,SAL158028,2021-11-08,Wrong Item,1737.58
RET029078,SAL157303,2024-03-31,Late Delivery,2659.07
RET029079,SAL141784,2020-08-12,Late Delivery,6349.42
RET029080,SAL149963,2017-10-22,Wrong Item,4105.39
RET029081,SAL009096,2024-07-11,Late Delivery,5185.02
RET029082,SAL193076,2017-06-22,Late Delivery,2183.36
RET029083,SAL063078,2021-01-20,Defective,8980.32
RET029084,SAL162756,2019-05-05,Wrong Item,6455.33
RET029085,SAL114298,2018-09-13,Customer Changed Mind,1072.68
RET029086,SAL077861,2024-02-20,Late Delivery,1224.56
RET029087,SAL087369,2018-06-07,Late Delivery,5648.82
RET029088,SAL198459,2019-04-22,Customer Changed Mind,2100.27
RET029089,SAL151725,2019-11-27,Late Delivery,7699.72
RET029090,SAL084233,2020-06-19,Customer Changed Mind,3648.77
RET029091,SAL046775,2020-11-07,Defective,4365.02
RET029092,SAL164699,2020-05-05,Defective,570.89
RET029093,SAL129054,2024-05-16,Late Delivery,772.65
RET029094,SAL192959,2020-05-12,Late Delivery,6917.47
RET029095,SAL074316,2018-10-24,Defective,1268.76
RET029096,SAL135119,2019-03-29,Customer Changed Mind,3065.92
RET029097,SAL137578,2017-09-13,Customer Changed Mind,1568.59
RET029098,SAL019332,2018-05-07,Defective,396.86
RET029099,SAL030985,2017-04-26,Customer Changed Mind,3748.0
RET029100,SAL170689,2021-12-22,Customer Changed Mind,4623.51
RET029101,SAL054618,2022-09-23,Late Delivery,3239.84
RET029102,SAL100846,2023-04-02,Wrong Item,5834.93
RET029103,SAL057547,2017-09-02,Customer Changed Mind,695.63
RET029104,SAL023967,2020-10-23,Defective,7091.84
RET029105,SAL122443,2019-07-31,Late Delivery,7020.18
RET029106,SAL068288,2019-03-13,Wrong Item,174.11
RET029107,SAL189132,2017-05-31,Customer Changed Mind,8893.9
RET029108,SAL150872,2019-11-25,Customer Changed Mind,4474.68
RET029109,SAL087461,2023-06-19,Defective,1114.36
RET029110,SAL121234,2023-07-05,Customer Changed Mind,3860.17
RET029111,SAL063721,2018-08-30,Customer Changed Mind,1421.82
RET029112,SAL080958,2019-12-16,Wrong Item,706.76
RET029113,SAL169445,2018-07-23,Defective,1806.89
RET029114,SAL005071,2017-04-20,Defective,8088.1
RET029115,SAL150754,2020-06-18,Customer Changed Mind,170.84
RET029116,SAL076680,2022-09-12,Wrong Item,6455.92
RET029117,SAL077961,2021-02-19,Late Delivery,4929.36
RET029118,SAL013255,2019-06-17,Wrong Item,5427.51
RET029119,SAL021883,2024-02-17,Defective,4596.07
RET029120,SAL003278,2017-03-01,Late Delivery,3481.04
RET029121,SAL026765,2023-03-21,Defective,651.79
RET029122,SAL064263,2022-07-27,Customer Changed Mind,2352.9
RET029123,SAL110941,2019-05-08,Defective,8029.73
RET029124,SAL043463,2018-05-30,Defective,3049.19
RET029125,SAL066138,2023-03-25,Customer Changed Mind,4721.45
RET029126,SAL171346,2023-05-12,Wrong Item,3345.41
RET029127,SAL041605,2020-05-29,Defective,1972.05
RET029128,SAL131194,2022-01-10,Wrong Item,2518.34
RET029129,SAL104338,2022-12-09,Wrong Item,5470.86
RET029130,SAL016008,2021-10-29,Customer Changed Mind,524.68
RET029131,SAL168309,2022-11-19,Late Delivery,1005.32
RET029132,SAL155132,2022-09-01,Customer Changed Mind,363.62
RET029133,SAL008146,2020-07-24,Late Delivery,6256.91
RET029134,SAL106912,2019-01-16,Defective,1720.79
RET029135,SAL117409,2021-08-05,Wrong Item,4199.45
RET029136,SAL050813,2021-09-29,Wrong Item,97.69
RET029137,SAL137385,2024-03-14,Defective,1179.66
RET029138,SAL136828,2024-05-18,Customer Changed Mind,7543.44
RET029139,SAL021285,2024-12-29,Late Delivery,88.47
RET029140,SAL012357,2018-10-28,Wrong Item,6516.47
RET029141,SAL116258,2020-03-13,Late Delivery,879.41
RET029142,SAL185847,2018-01-10,Defective,1920.42
RET029143,SAL177478,2023-09-27,Customer Changed Mind,4817.46
RET029144,SAL156272,2024-06-25,Late Delivery,2388.15
RET029145,SAL043084,2024-12-25,Wrong Item,276.38
RET029146,SAL093672,2021-08-18,Late Delivery,3408.88
RET029147,SAL165501,2023-11-14,Wrong Item,3708.21
RET029148,SAL072360,2018-04-13,Defective,2090.35
RET029149,SAL112062,2024-02-17,Customer Changed Mind,2005.79
RET029150,SAL096753,2022-02-02,Wrong Item,7099.97
RET029151,SAL078329,2024-01-14,Customer Changed Mind,6300.65
RET029152,SAL052633,2020-03-06,Customer Changed Mind,6431.4
RET029153,SAL073479,2020-05-05,Wrong Item,4644.88
RET029154,SAL199481,2017-11-19,Late Delivery,8246.22
RET029155,SAL058723,2023-05-20,Defective,9536.03
RET029156,SAL073330,2019-11-30,Customer Changed Mind,2871.25
RET029157,SAL093925,2017-11-27,Wrong Item,1773.86
RET029158,SAL147209,2022-02-09,Wrong Item,9600.17
RET029159,SAL072180,2019-10-05,Late Delivery,799.18
RET029160,SAL101336,2021-03-29,Late Delivery,1650.54
RET029161,SAL041567,2020-06-04,Defective,2358.4
RET029162,SAL134354,2024-07-02,Late Delivery,4099.56
RET029163,SAL103818,2018-01-13,Defective,1342.48
RET029164,SAL181112,2017-10-14,Late Delivery,5012.81
RET029165,SAL154638,2020-02-22,Wrong Item,1040.47
RET029166,SAL185623,2021-09-08,Wrong Item,2662.89
RET029167,SAL167131,2024-09-02,Defective,1849.84
RET029168,SAL120603,2021-12-03,Customer Changed Mind,8647.16
RET029169,SAL145835,2020-11-17,Late Delivery,2180.13
RET029170,SAL164708,2023-05-28,Defective,9467.3
RET029171,SAL035732,2024-11-16,Late Delivery,1110.2
RET029172,SAL127650,2019-05-10,Customer Changed Mind,2310.8
RET029173,SAL182596,2020-12-25,Late Delivery,2310.91
RET029174,SAL175017,2022-06-10,Late Delivery,589.93
RET029175,SAL139565,2019-06-30,Late Delivery,1211.3
RET029176,SAL165686,2023-04-13,Wrong Item,553.25
RET029177,SAL129415,2019-11-07,Late Delivery,7134.16
RET029178,SAL059823,2024-02-27,Customer Changed Mind,422.78
RET029179,SAL135111,2023-10-28,Wrong Item,536.48
RET029180,SAL102481,2023-03-11,Defective,1229.39
RET029181,SAL127591,2024-08-27,Late Delivery,2234.22
RET029182,SAL119253,2019-02-18,Defective,5523.23
RET029183,SAL082000,2023-03-09,Wrong Item,524.34
RET029184,SAL048141,2023-02-24,Customer Changed Mind,5184.38
RET029185,SAL125491,2023-03-11,Defective,3699.82
RET029186,SAL048185,2023-02-07,Wrong Item,4602.26
RET029187,SAL086733,2021-05-26,Customer Changed Mind,3453.77
RET029188,SAL041551,2017-03-25,Customer Changed Mind,2321.54
RET029189,SAL005574,2022-03-06,Defective,752.13
RET029190,SAL067459,2019-02-11,Wrong Item,1261.76
RET029191,SAL198878,2021-09-21,Defective,5612.53
RET029192,SAL056696,2020-05-02,Defective,3229.49
RET029193,SAL143705,2022-06-23,Late Delivery,2709.25
RET029194,SAL186084,2024-09-04,Wrong Item,2061.62
RET029195,SAL159023,2019-01-14,Late Delivery,2400.54
RET029196,SAL161894,2022-11-11,Customer Changed Mind,2525.02
RET029197,SAL017723,2017-02-28,Wrong Item,261.84
RET029198,SAL105460,2018-06-06,Wrong Item,744.3
RET029199,SAL135159,2021-07-26,Late Delivery,3695.92
RET029200,SAL197112,2024-07-25,Wrong Item,541.64
RET029201,SAL016661,2024-01-28,Late Delivery,456.31
RET029202,SAL009446,2022-06-01,Late Delivery,4517.33
RET029203,SAL016937,2022-08-14,Customer Changed Mind,2065.1
RET029204,SAL112753,2023-05-05,Customer Changed Mind,2889.81
RET029205,SAL184891,2017-09-26,Late Delivery,4041.66
RET029206,SAL053505,2024-12-25,Wrong Item,3639.19
RET029207,SAL111733,2024-12-18,Defective,1160.69
RET029208,SAL094786,2024-06-02,Defective,342.58
RET029209,SAL157375,2020-11-17,Customer Changed Mind,1347.73
RET029210,SAL145993,2018-07-31,Wrong Item,1711.82
RET029211,SAL122812,2019-06-04,Wrong Item,1914.7
RET029212,SAL171061,2021-12-16,Wrong Item,2064.62
RET029213,SAL053735,2019-01-09,Wrong Item,2087.28
RET029214,SAL047886,2020-02-02,Defective,5510.83
RET029215,SAL142990,2024-11-28,Customer Changed Mind,3750.84
RET029216,SAL155967,2022-05-04,Late Delivery,5577.04
RET029217,SAL049241,2018-08-07,Customer Changed Mind,4193.31
RET029218,SAL105607,2017-06-24,Customer Changed Mind,5514.82
RET029219,SAL173991,2019-02-12,Wrong Item,7298.77
RET029220,SAL153345,2022-03-28,Wrong Item,6417.59
RET029221,SAL073221,2017-11-11,Defective,1541.5
RET029222,SAL148518,2017-02-19,Late Delivery,4638.49
RET029223,SAL076032,2020-11-11,Defective,550.65
RET029224,SAL167950,2022-06-27,Late Delivery,1416.9
RET029225,SAL029010,2023-08-27,Defective,4116.68
RET029226,SAL028804,2022-07-10,Wrong Item,3767.49
RET029227,SAL025254,2024-03-27,Wrong Item,806.73
RET029228,SAL174689,2021-12-31,Customer Changed Mind,1948.62
RET029229,SAL183797,2023-01-27,Defective,2020.2
RET029230,SAL100926,2018-01-15,Wrong Item,5507.92
RET029231,SAL109391,2017-05-27,Wrong Item,7498.15
RET029232,SAL026605,2018-11-15,Wrong Item,2803.75
RET029233,SAL001574,2024-03-02,Wrong Item,907.73
RET029234,SAL020805,2024-03-31,Wrong Item,1545.1
RET029235,SAL092302,2023-08-02,Late Delivery,408.07
RET029236,SAL105784,2023-08-15,Wrong Item,1784.1
RET029237,SAL121009,2019-09-10,Customer Changed Mind,1649.4
RET029238,SAL029856,2023-01-20,Late Delivery,4045.75
RET029239,SAL144836,2018-06-18,Wrong Item,2702.68
RET029240,SAL153328,2018-04-17,Late Delivery,3138.13
RET029241,SAL090578,2020-05-23,Defective,8943.58
RET029242,SAL199637,2021-09-20,Defective,3147.47
RET029243,SAL096071,2022-05-20,Wrong Item,9706.45
RET029244,SAL146170,2018-03-31,Defective,2202.92
RET029245,SAL021365,2019-09-20,Wrong Item,2434.12
RET029246,SAL105252,2024-05-17,Wrong Item,313.27
RET029247,SAL078255,2019-11-27,Late Delivery,4067.34
RET029248,SAL197863,2024-05-05,Wrong Item,1674.11
RET029249,SAL095585,2021-01-31,Late Delivery,1937.77
RET029250,SAL010730,2017-10-02,Defective,4874.48
RET029251,SAL099541,2021-10-10,Defective,2476.21
RET029252,SAL128148,2022-01-10,Late Delivery,2302.51
RET029253,SAL098447,2019-10-15,Customer Changed Mind,1752.0
RET029254,SAL012932,2023-10-26,Defective,641.12
RET029255,SAL151611,2022-05-04,Wrong Item,952.4
RET029256,SAL037881,2020-09-29,Late Delivery,836.34
RET029257,SAL168301,2018-04-22,Defective,1521.7
RET029258,SAL050440,2017-12-14,Customer Changed Mind,339.02
RET029259,SAL066320,2018-01-22,Late Delivery,4146.72
RET029260,SAL098496,2023-06-19,Late Delivery,1428.73
RET029261,SAL019271,2019-04-24,Wrong Item,1695.75
RET029262,SAL187092,2018-02-21,Late Delivery,4104.62
RET029263,SAL110261,2017-05-08,Late Delivery,2281.98
RET029264,SAL043323,2021-06-24,Wrong Item,3191.4
RET029265,SAL058923,2017-09-12,Customer Changed Mind,2637.4
RET029266,SAL164117,2023-01-15,Late Delivery,1657.24
RET029267,SAL036397,2021-10-08,Customer Changed Mind,4055.67
RET029268,SAL188595,2024-09-24,Wrong Item,4887.08
RET029269,SAL062641,2022-09-02,Customer Changed Mind,7121.15
RET029270,SAL125316,2023-04-16,Customer Changed Mind,1651.56
RET029271,SAL009363,2022-05-10,Wrong Item,2308.46
RET029272,SAL131628,2017-11-11,Late Delivery,1580.06
RET029273,SAL001141,2020-08-02,Wrong Item,4674.75
RET029274,SAL045759,2022-03-01,Late Delivery,994.08
RET029275,SAL079031,2017-08-27,Defective,1865.46
RET029276,SAL090045,2018-09-24,Late Delivery,307.05
RET029277,SAL143722,2024-06-10,Wrong Item,1530.02
RET029278,SAL049910,2024-07-03,Wrong Item,1120.23
RET029279,SAL148782,2019-12-09,Wrong Item,3561.79
RET029280,SAL181481,2022-07-02,Customer Changed Mind,2175.04
RET029281,SAL063386,2019-01-31,Late Delivery,2146.0
RET029282,SAL187277,2017-05-14,Defective,9406.34
RET029283,SAL194379,2022-12-24,Late Delivery,1046.43
RET029284,SAL053902,2024-01-18,Wrong Item,1137.91
RET029285,SAL039414,2019-03-14,Wrong Item,7294.68
RET029286,SAL090940,2024-01-03,Late Delivery,4510.48
RET029287,SAL152585,2022-03-29,Customer Changed Mind,1607.5
RET029288,SAL075344,2020-05-07,Wrong Item,8103.64
RET029289,SAL123924,2021-06-13,Wrong Item,2259.15
RET029290,SAL030318,2024-07-15,Late Delivery,4627.12
RET029291,SAL015180,2020-07-17,Defective,1638.23
RET029292,SAL066207,2022-04-03,Late Delivery,2515.4
RET029293,SAL009956,2024-03-23,Late Delivery,1293.12
RET029294,SAL135279,2018-09-23,Late Delivery,5607.29
RET029295,SAL140902,2023-06-16,Late Delivery,703.11
RET029296,SAL049718,2020-05-31,Late Delivery,3726.31
RET029297,SAL187496,2021-07-20,Late Delivery,573.93
RET029298,SAL005801,2017-07-19,Customer Changed Mind,9954.16
RET029299,SAL054133,2019-11-25,Wrong Item,758.81
RET029300,SAL060230,2017-11-12,Wrong Item,4267.75
RET029301,SAL040066,2019-06-04,Wrong Item,2179.47
RET029302,SAL061552,2024-02-24,Defective,1257.98
RET029303,SAL118924,2019-02-17,Wrong Item,4401.82
RET029304,SAL012354,2017-09-05,Defective,2258.87
RET029305,SAL156924,2019-12-11,Defective,4121.7
RET029306,SAL191271,2018-03-29,Late Delivery,2059.54
RET029307,SAL175296,2020-09-25,Customer Changed Mind,1325.77
RET029308,SAL009125,2021-06-16,Late Delivery,5524.71
RET029309,SAL045076,2022-08-05,Wrong Item,3617.25
RET029310,SAL054431,2023-10-19,Wrong Item,2335.25
RET029311,SAL161694,2018-10-21,Late Delivery,1582.22
RET029312,SAL065787,2018-09-26,Defective,1818.35
RET029313,SAL091134,2022-08-07,Customer Changed Mind,2054.21
RET029314,SAL199489,2023-08-11,Wrong Item,1245.76
RET029315,SAL041086,2022-04-22,Defective,1309.74
RET029316,SAL164167,2020-02-15,Late Delivery,2191.94
RET029317,SAL032885,2020-09-23,Wrong Item,1283.73
RET029318,SAL030440,2022-10-15,Late Delivery,4763.64
RET029319,SAL199203,2020-06-21,Defective,6215.86
RET029320,SAL062008,2019-12-20,Customer Changed Mind,6884.75
RET029321,SAL130167,2023-02-17,Defective,880.56
RET029322,SAL042284,2024-07-19,Customer Changed Mind,686.88
RET029323,SAL019050,2024-03-11,Customer Changed Mind,1948.36
RET029324,SAL194504,2022-03-09,Customer Changed Mind,795.15
RET029325,SAL174212,2021-09-17,Wrong Item,9147.3
RET029326,SAL030427,2020-02-27,Wrong Item,6314.11
RET029327,SAL000950,2021-05-07,Late Delivery,242.99
RET029328,SAL093016,2021-12-05,Late Delivery,508.2
RET029329,SAL027697,2018-04-19,Wrong Item,6283.51
RET029330,SAL010697,2024-10-25,Wrong Item,472.3
RET029331,SAL055369,2020-03-12,Customer Changed Mind,792.47
RET029332,SAL149110,2019-03-03,Defective,6178.73
RET029333,SAL036501,2017-10-17,Wrong Item,309.87
RET029334,SAL068115,2021-04-11,Defective,4606.44
RET029335,SAL119032,2024-03-26,Customer Changed Mind,3882.54
RET029336,SAL097138,2021-08-23,Customer Changed Mind,9133.91
RET029337,SAL015495,2020-04-27,Wrong Item,4405.91
RET029338,SAL057506,2020-11-27,Customer Changed Mind,5383.07
RET029339,SAL040758,2022-12-13,Defective,2086.6
RET029340,SAL060701,2020-04-25,Customer Changed Mind,2362.38
RET029341,SAL092221,2019-02-05,Customer Changed Mind,1259.09
RET029342,SAL099894,2017-06-06,Customer Changed Mind,2155.1
RET029343,SAL068384,2019-03-26,Defective,5818.82
RET029344,SAL088618,2021-07-09,Defective,1306.61
RET029345,SAL144645,2017-10-29,Wrong Item,7260.07
RET029346,SAL121518,2023-06-03,Late Delivery,5447.97
RET029347,SAL054717,2022-04-28,Customer Changed Mind,2073.15
RET029348,SAL170831,2023-04-12,Late Delivery,106.84
RET029349,SAL121693,2023-02-01,Customer Changed Mind,1677.53
RET029350,SAL051030,2023-08-10,Customer Changed Mind,2203.09
RET029351,SAL168813,2017-08-29,Late Delivery,3066.27
RET029352,SAL008306,2021-06-09,Wrong Item,4013.51
RET029353,SAL039673,2022-05-12,Late Delivery,6261.32
RET029354,SAL193482,2021-03-31,Wrong Item,641.22
RET029355,SAL192076,2024-08-03,Customer Changed Mind,2584.55
RET029356,SAL118364,2021-08-08,Defective,1502.04
RET029357,SAL171919,2024-07-05,Customer Changed Mind,211.03
RET029358,SAL122433,2024-06-16,Wrong Item,58.11
RET029359,SAL106201,2023-07-18,Late Delivery,5707.31
RET029360,SAL150512,2021-07-20,Late Delivery,3201.84
RET029361,SAL138606,2018-06-13,Late Delivery,3160.44
RET029362,SAL020478,2023-03-10,Late Delivery,1529.61
RET029363,SAL120865,2023-07-20,Customer Changed Mind,3720.62
RET029364,SAL196146,2021-01-23,Late Delivery,2086.66
RET029365,SAL109340,2023-07-19,Late Delivery,1406.4
RET029366,SAL100087,2021-11-11,Wrong Item,4782.44
RET029367,SAL093458,2017-12-13,Customer Changed Mind,2359.81
RET029368,SAL079957,2017-06-01,Late Delivery,4932.53
RET029369,SAL039656,2020-08-18,Wrong Item,2997.08
RET029370,SAL013517,2017-06-27,Late Delivery,5713.1
RET029371,SAL111109,2022-08-22,Customer Changed Mind,2234.82
RET029372,SAL069543,2023-04-19,Customer Changed Mind,1323.71
RET029373,SAL125228,2020-07-01,Wrong Item,3496.57
RET029374,SAL003810,2020-05-12,Wrong Item,902.17
RET029375,SAL162587,2021-09-23,Customer Changed Mind,1180.96
RET029376,SAL083969,2021-08-29,Defective,1203.72
RET029377,SAL039964,2018-10-29,Defective,1963.95
RET029378,SAL065226,2017-10-08,Customer Changed Mind,1648.83
RET029379,SAL019768,2018-09-11,Customer Changed Mind,5924.26
RET029380,SAL046652,2024-03-02,Wrong Item,2709.57
RET029381,SAL002035,2023-09-20,Customer Changed Mind,1150.65
RET029382,SAL107771,2019-03-29,Customer Changed Mind,4800.17
RET029383,SAL140703,2022-08-20,Late Delivery,7380.47
RET029384,SAL036483,2023-03-01,Wrong Item,606.49
RET029385,SAL121181,2019-01-24,Wrong Item,1272.75
RET029386,SAL004302,2023-12-03,Wrong Item,4296.11
RET029387,SAL072380,2022-01-03,Defective,2150.03
RET029388,SAL056065,2020-07-05,Wrong Item,2462.15
RET029389,SAL192223,2020-05-17,Late Delivery,3607.35
RET029390,SAL143186,2023-05-01,Customer Changed Mind,2699.12
RET029391,SAL051265,2021-06-10,Late Delivery,4409.95
RET029392,SAL150600,2020-12-19,Wrong Item,2768.09
RET029393,SAL169475,2024-01-15,Late Delivery,3143.05
RET029394,SAL038751,2020-05-12,Customer Changed Mind,2171.8
RET029395,SAL067973,2024-05-31,Defective,2269.4
RET029396,SAL123301,2023-05-17,Defective,1987.78
RET029397,SAL031504,2020-01-30,Defective,2218.72
RET029398,SAL078260,2022-08-31,Wrong Item,1657.72
